playlist,added_at,artist_id,artist_name,track_id,track_name,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
Lagu Teratas - Finlandia,2022-05-13T12:02:32Z,1fy2OEMI7TX9ayBKxErHK0,jambo,5240YbVrjRJ9EG79jrpEHF,tarviin tilaa (feat. william),0.649,0.682,10,-8.96,1,0.133,0.0498,3.74e-5,0.0907,0.307,173.98,171109,4
Lagu Teratas - Finlandia,2022-05-13T12:02:32Z,1UdLtKAD4FbM7r2XCfAWAs,william,5240YbVrjRJ9EG79jrpEHF,tarviin tilaa (feat. william),0.649,0.682,10,-8.96,1,0.133,0.0498,3.74e-5,0.0907,0.307,173.98,171109,4
Lagu Teratas - Finlandia,2022-05-13T12:02:32Z,60Y18YWbhlUOQZZHYih2ts,Olli Halonen,6YFcvJlcgQceRfJrVpmJa0,Pohjola,0.632,0.829,11,-6.889,0,0.0372,0.0853,1.51e-6,0.237,0.599,104.084,175114,4
Lagu Teratas - Finlandia,2022-05-13T12:02:32Z,0Wo2rgrMZVYn0u0uxlDPJP,Chisu,4bCFx1oB7Zee9UWt2cgNbJ,Mun kulta,0.55,0.474,4,-8.254,0,0.0289,0.377,0,0.132,0.447,139.928,232165,4
Lagu Teratas - Finlandia,2022-05-13T12:02:32Z,41X1TR6hrK8Q2ZCpp2EqCz,bbno$,0E4KuyQA4hHbhHUsc9G7zO,edamame (feat. Rich Brian) - JVG x NCO Remix,0.789,0.799,0,-4.652,1,0.131,0.0152,1.57e-5,0.0627,0.642,106.024,173286,4
Lagu Teratas - Finlandia,2022-05-13T12:02:32Z,55mdlQp6zN8zdyIYB9DDQj,JVG,0E4KuyQA4hHbhHUsc9G7zO,edamame (feat. Rich Brian) - JVG x NCO Remix,0.789,0.799,0,-4.652,1,0.131,0.0152,1.57e-5,0.0627,0.642,106.024,173286,4
Lagu Teratas - Finlandia,2022-05-13T12:02:32Z,3HULha4gmb5YjZHWODEXu1,NCO,0E4KuyQA4hHbhHUsc9G7zO,edamame (feat. Rich Brian) - JVG x NCO Remix,0.789,0.799,0,-4.652,1,0.131,0.0152,1.57e-5,0.0627,0.642,106.024,173286,4
Lagu Teratas - Finlandia,2022-05-13T12:02:32Z,2IDLDx25HU1nQMKde4n61a,Rich Brian,0E4KuyQA4hHbhHUsc9G7zO,edamame (feat. Rich Brian) - JVG x NCO Remix,0.789,0.799,0,-4.652,1,0.131,0.0152,1.57e-5,0.0627,0.642,106.024,173286,4
Lagu Teratas - Finlandia,2022-05-13T12:02:32Z,04UpsyroM3wyQYwhYd9mSv,Portion Boys,7ffZ0iPT1UQvgm4e1KsaDC,Elämän ABC,0.591,0.907,7,-5.336,0,0.0408,0.0036,0,0.453,0.903,129.955,222579,4
Lagu Teratas - Finlandia,2022-05-13T12:02:32Z,20JZFwl6HVl6yg8a4H3ZqK,Panic! At The Disco,2DgdHcjWmO3qd50RzuBLgZ,House of Memories,0.506,0.817,11,-5.051,0,0.0335,0.00272,0,0.0486,0.506,109.952,208707,4
Lagu Teratas - Finlandia,2022-05-13T12:02:32Z,04UpsyroM3wyQYwhYd9mSv,Portion Boys,4N84bVnNycTXiuoKZFEXrD,Vauhti kiihtyy (feat. Matti ja Teppo),0.623,0.913,7,-4.388,1,0.0339,0.00373,0,0.0748,0.705,95.05,211177,4
Lagu Teratas - Finlandia,2022-05-13T12:02:32Z,4aTl7SzTjcnLBnsLaVfVIO,Matti ja Teppo,4N84bVnNycTXiuoKZFEXrD,Vauhti kiihtyy (feat. Matti ja Teppo),0.623,0.913,7,-4.388,1,0.0339,0.00373,0,0.0748,0.705,95.05,211177,4
Lagu Teratas - Finlandia,2022-05-13T12:02:32Z,4uXWoMQ5N4kmQdBW3nFW4i,Mouhous,7mazUF8Cqwi3TUZw1ypDoJ,Pahemmaks,0.847,0.8,2,-5.065,1,0.081,0.326,0,0.0749,0.815,125.017,174509,4
Lagu Teratas - Finlandia,2022-05-13T12:02:32Z,2txHhyCwHjUEpJjWrEyqyX,Tom Odell,7jtQIBanIiJOMS6RyCx6jZ,Another Love,0.442,0.538,4,-8.55,0,0.0451,0.717,2.95e-5,0.09,0.139,122.758,244360,4
Lagu Teratas - Finlandia,2022-05-13T12:02:32Z,7aY4XP3cJx7pFPYHMaF8pi,Miika,4RdTteGKG4HIBoduJXy4a8,Riko mut,0.491,0.532,9,-9.124,1,0.0917,0.0057,2.92e-5,0.206,0.323,158.03,183228,4
Lagu Teratas - Finlandia,2022-05-13T12:02:32Z,7I5kn6WIzYhLNkprcI2eFT,Robin,78ReaLRl6mimo7am9byrTs,Ohikiitävää - Vain elämää - Unohtumaton ilta,0.518,0.845,5,-5.772,0,0.0325,0.0347,0,0.28,0.264,95.023,200883,4
Lagu Teratas - Finlandia,2022-05-13T12:02:32Z,2LIk90788K0zvyj2JJVwkJ,Jack Harlow,0LnS7aOdOdI1dNKZqdOLz4,Dua Lipa,0.833,0.652,11,-6.942,1,0.0762,0.00161,0.0985,0.106,0.405,158.022,135053,4
Lagu Teratas - Finlandia,2022-05-13T12:02:32Z,55mdlQp6zN8zdyIYB9DDQj,JVG,3Y7r2Cb5ynmMR18O0yJUM5,Vamos,0.539,0.764,8,-5.199,1,0.0933,0.00621,0,0.225,0.811,185.839,160994,4
Lagu Teratas - Finlandia,2022-05-13T12:02:32Z,1WO1hFAkFbeo9tV3uVX7Dy,A1 x J1,7z5G2LOdV8okZn4yWg3q5g,Night Away (Dance) (feat. Tion Wayne),0.706,0.552,5,-9.479,0,0.0833,0.235,0,0.144,0.835,142.037,175775,4
Lagu Teratas - Finlandia,2022-05-13T12:02:32Z,7b79bQFziJFedJb75k6hFt,Tion Wayne,7z5G2LOdV8okZn4yWg3q5g,Night Away (Dance) (feat. Tion Wayne),0.706,0.552,5,-9.479,0,0.0833,0.235,0,0.144,0.835,142.037,175775,4
Lagu Teratas - Finlandia,2022-05-13T12:02:32Z,22wbnEMDvgVIAGdFeek6ET,Benson Boone,1ei3hzQmrgealgRKFxIcWn,In The Stars,0.362,0.54,10,-6.031,1,0.0528,0.338,0,0.139,0.3,78.007,216410,3
Lagu Teratas - Finlandia,2022-05-13T12:02:32Z,0xbbe6a1x6g5eGBQfzjWSe,Cledos,3EfMGeYXw69Saa14torWpK,Samma gamla vanliga - Remix,0.927,0.5,2,-10.523,1,0.158,0.23,6.7e-4,0.0598,0.779,111.062,190270,4
Lagu Teratas - Finlandia,2022-05-13T12:02:32Z,2Pn8JMNrnRnSpNRPPgtiWA,ibe,3EfMGeYXw69Saa14torWpK,Samma gamla vanliga - Remix,0.927,0.5,2,-10.523,1,0.158,0.23,6.7e-4,0.0598,0.779,111.062,190270,4
Lagu Teratas - Finlandia,2022-05-13T12:02:32Z,6lFrRAoT64zvrLiL1edMhk,Averagekidluke,3EfMGeYXw69Saa14torWpK,Samma gamla vanliga - Remix,0.927,0.5,2,-10.523,1,0.158,0.23,6.7e-4,0.0598,0.779,111.062,190270,4
Lagu Teratas - Finlandia,2022-05-13T12:02:32Z,4QcudLddRQCbX8wrs6i2Gt,A36,3EfMGeYXw69Saa14torWpK,Samma gamla vanliga - Remix,0.927,0.5,2,-10.523,1,0.158,0.23,6.7e-4,0.0598,0.779,111.062,190270,4
Lagu Teratas - Finlandia,2022-05-13T12:02:32Z,4nDoRrQiYLoBzwC5BhVJzF,Camila Cabello,2DB4DdfCFMw1iaR6JaR03a,Bam Bam (feat. Ed Sheeran),0.756,0.697,8,-6.377,1,0.0401,0.182,0,0.333,0.956,94.996,206071,4
Lagu Teratas - Finlandia,2022-05-13T12:02:32Z,6eUKZXaKkcviH0Ku9w2n3V,Ed Sheeran,2DB4DdfCFMw1iaR6JaR03a,Bam Bam (feat. Ed Sheeran),0.756,0.697,8,-6.377,1,0.0401,0.182,0,0.333,0.956,94.996,206071,4
Lagu Teratas - Finlandia,2022-05-13T12:02:32Z,3bAa4FKwIgwWYHdaUJicmE,BEHM,5dtblyaDrGQxEeYW9Iv51z,Ethän tarkoittanut sitä,0.66,0.618,0,-9.345,0,0.0314,0.509,1.39e-6,0.109,0.351,115.015,200364,4
Lagu Teratas - Finlandia,2022-05-13T12:02:32Z,76BCq0XM9wlppqHy4pXmoS,Suvi Teräsniska,2LkKksK60ofXNd0hIDuQa3,Vihaton,0.71,0.661,0,-7.541,0,0.0417,0.421,0,0.0905,0.479,135.009,214344,4
Lagu Teratas - Finlandia,2022-05-13T12:02:32Z,2o5jDhtHVPhrJdv3cEQ99Z,Tiësto,18asYwWugKjjsihZ0YvRxO,The Motto,0.754,0.763,7,-4.627,0,0.0435,0.0301,2.23e-5,0.0901,0.464,117.953,164819,4
Lagu Teratas - Finlandia,2022-05-13T12:02:32Z,4npEfmQ6YuiwW1GpUmaq3F,Ava Max,18asYwWugKjjsihZ0YvRxO,The Motto,0.754,0.763,7,-4.627,0,0.0435,0.0301,2.23e-5,0.0901,0.464,117.953,164819,4
Lagu Teratas - Finlandia,2022-05-13T12:02:32Z,04UpsyroM3wyQYwhYd9mSv,Portion Boys,0QO1QnI4tOXLwtgXQmVqPA,Kyläbaari,0.561,0.934,10,-4.51,0,0.0398,0.00581,0,0.337,0.843,153.023,226997,4
Lagu Teratas - Finlandia,2022-05-13T12:02:32Z,4yvcSjfu4PC0CYQyLy4wSq,Glass Animals,02MWAaffLxlfxAUY7c5dvx,Heat Waves,0.761,0.525,11,-6.9,1,0.0944,0.44,6.7e-6,0.0921,0.531,80.87,238805,4
Lagu Teratas - Finlandia,2022-05-13T12:02:32Z,2Bj3YsSKo7O5bj3Ku6z1Ny,Pariisin Kevät,4Q7NePRrh6S0WzKMz8CbCA,Kesäyö,0.456,0.784,9,-7.68,0,0.0347,0.00927,0.0369,0.0854,0.529,98.352,237133,4
Lagu Teratas - Finlandia,2022-05-13T12:02:32Z,6eUKZXaKkcviH0Ku9w2n3V,Ed Sheeran,50nfwKoDiSYg8zOCREWAm5,Shivers,0.788,0.859,2,-2.724,1,0.0856,0.281,0,0.0424,0.822,141.02,207853,4
Lagu Teratas - Finlandia,2022-05-13T12:02:32Z,4npEfmQ6YuiwW1GpUmaq3F,Ava Max,0sb8ClU3CLoNblxkpmOKzA,Maybe You’re The Problem,0.53,0.835,9,-3.69,1,0.11,0.0453,0,0.0637,0.471,166.02,190319,4
Lagu Teratas - Finlandia,2022-05-13T12:02:32Z,2tIP7SsRs7vjIcLrU85W8J,The Kid LAROI,1r8ZCjfrQxoy2wVaBUbpwg,Thousand Miles,0.376,0.657,7,-4.658,1,0.0768,0.0858,0,0.0884,0.203,80.565,164782,4
Lagu Teratas - Finlandia,2022-05-13T12:02:32Z,79Pc4RR5E625J7dK543jDw,Mikael Gabriel,51QtcsJ5xAoJTHxe1gXAaJ,Nallekarkit,0.596,0.82,9,-5.75,1,0.0575,0.366,3.96e-5,0.375,0.607,123.009,185827,4
Lagu Teratas - Finlandia,2022-05-13T12:02:32Z,55mdlQp6zN8zdyIYB9DDQj,JVG,51QtcsJ5xAoJTHxe1gXAaJ,Nallekarkit,0.596,0.82,9,-5.75,1,0.0575,0.366,3.96e-5,0.375,0.607,123.009,185827,4
Lagu Teratas - Finlandia,2022-05-13T12:02:32Z,79GARbspzW3V7Kb07hTLoY,Madeline The Person,0KQRhak4Irr2CKxgQ9U6ay,MEAN!,0.56,0.436,7,-8.761,1,0.491,0.918,0,0.093,0.402,117.907,143957,4
Lagu Teratas - Finlandia,2022-05-13T12:02:32Z,2JSX0lIYekUp6F301cTHkq,Sexmane,2LGHc5OI7tWamZd7JoOfll,Vastaaja (feat. Ege Zulu & Pessa),0.84,0.695,8,-6.219,0,0.145,0.054,0.00388,0.0828,0.576,121.92,186421,4
Lagu Teratas - Finlandia,2022-05-13T12:02:32Z,0PyeoSEt7RQPbjuzy3JK9O,Ege Zulu,2LGHc5OI7tWamZd7JoOfll,Vastaaja (feat. Ege Zulu & Pessa),0.84,0.695,8,-6.219,0,0.145,0.054,0.00388,0.0828,0.576,121.92,186421,4
Lagu Teratas - Finlandia,2022-05-13T12:02:32Z,6x70S4pPU0H7zmYSdRn6Ba,Pessa,2LGHc5OI7tWamZd7JoOfll,Vastaaja (feat. Ege Zulu & Pessa),0.84,0.695,8,-6.219,0,0.145,0.054,0.00388,0.0828,0.576,121.92,186421,4
Lagu Teratas - Global,2022-05-13T12:02:30Z,6KImCVD70vtIoJWnq6nGn3,Harry Styles,4LRPiXqCikLlN15c3yImP7,As It Was,0.52,0.731,6,-5.338,0,0.0557,0.342,0.00101,0.311,0.662,173.93,167303,4
Lagu Teratas - Global,2022-05-13T12:02:30Z,4q3ewBCX7sLwd24euuV69X,Bad Bunny,6Xom58OOXk2SoU711L2IXO,Moscow Mule,0.804,0.674,5,-5.453,0,0.0333,0.294,1.18e-6,0.115,0.292,99.968,245940,4
Lagu Teratas - Global,2022-05-13T12:02:30Z,4q3ewBCX7sLwd24euuV69X,Bad Bunny,6Sq7ltF9Qa7SNFBsV5Cogx,Me Porto Bonito,0.911,0.712,1,-5.105,0,0.0817,0.0901,2.68e-5,0.0933,0.425,92.005,178567,4
Lagu Teratas - Global,2022-05-13T12:02:30Z,37230BxxYs9ksS7OkZw3IU,Chencho Corleone,6Sq7ltF9Qa7SNFBsV5Cogx,Me Porto Bonito,0.911,0.712,1,-5.105,0,0.0817,0.0901,2.68e-5,0.0933,0.425,92.005,178567,4
Lagu Teratas - Global,2022-05-13T12:02:30Z,4q3ewBCX7sLwd24euuV69X,Bad Bunny,3k3NWokhRRkEPhCzPmV8TW,Ojitos Lindos,0.647,0.686,3,-5.745,0,0.0413,0.08,1.34e-6,0.528,0.268,79.928,258299,4
Lagu Teratas - Global,2022-05-13T12:02:30Z,5n9bMYfz9qss2VOW89EVs2,Bomba Estéreo,3k3NWokhRRkEPhCzPmV8TW,Ojitos Lindos,0.647,0.686,3,-5.745,0,0.0413,0.08,1.34e-6,0.528,0.268,79.928,258299,4
Lagu Teratas - Global,2022-05-13T12:02:30Z,4q3ewBCX7sLwd24euuV69X,Bad Bunny,1IHWl5LamUGEuP4ozKQSXZ,Tití Me Preguntó,0.65,0.715,5,-5.198,0,0.253,0.0993,2.91e-4,0.126,0.187,106.672,243717,4
Lagu Teratas - Global,2022-05-13T12:02:30Z,4q3ewBCX7sLwd24euuV69X,Bad Bunny,4tYFy8ALRjIZvnvSLw5lxN,Party,0.829,0.799,9,-5.389,1,0.0897,0.0151,5.43e-4,0.242,0.471,97.013,227629,4
Lagu Teratas - Global,2022-05-13T12:02:30Z,1mcTU81TzQhprhouKaTkpq,Rauw Alejandro,4tYFy8ALRjIZvnvSLw5lxN,Party,0.829,0.799,9,-5.389,1,0.0897,0.0151,5.43e-4,0.242,0.471,97.013,227629,4
Lagu Teratas - Global,2022-05-13T12:02:30Z,4q3ewBCX7sLwd24euuV69X,Bad Bunny,1dm6z1fWB0cErMszU25dy2,Después de la Playa,0.564,0.903,5,-3.221,1,0.307,0.356,0,0.175,0.607,78.293,230400,4
Lagu Teratas - Global,2022-05-13T12:02:30Z,2LIk90788K0zvyj2JJVwkJ,Jack Harlow,0wHFktze2PHC5jDt3B17DC,First Class,0.902,0.582,5,-5.902,0,0.109,0.111,3.18e-6,0.111,0.332,107.005,173948,4
Lagu Teratas - Global,2022-05-13T12:02:30Z,4q3ewBCX7sLwd24euuV69X,Bad Bunny,41oY4WCTj5kccfesTVFnvN,Tarot,0.795,0.684,11,-3.971,0,0.0419,0.0225,0,0.658,0.419,114.011,237895,4
Lagu Teratas - Global,2022-05-13T12:02:30Z,0EFisYRi20PTADoJrifHrz,Jhay Cortez,41oY4WCTj5kccfesTVFnvN,Tarot,0.795,0.684,11,-3.971,0,0.0419,0.0225,0,0.658,0.419,114.011,237895,4
Lagu Teratas - Global,2022-05-13T12:02:30Z,4q3ewBCX7sLwd24euuV69X,Bad Bunny,5CzixCxDkRXX9mScCmah8O,Un Ratito,0.787,0.546,0,-7.094,0,0.0532,0.305,4.55e-5,0.122,0.222,93.05,176936,4
Lagu Teratas - Global,2022-05-13T12:02:30Z,4q3ewBCX7sLwd24euuV69X,Bad Bunny,5kVZxyMY1gfdCLiChsfjn1,Yo No Soy Celoso,0.872,0.588,0,-6.276,1,0.0492,0.275,0,0.17,0.93,142.004,230704,4
Lagu Teratas - Global,2022-05-13T12:02:30Z,790FomKkXshlbRYZFtlgla,KAROL G,7dSZ6zGTQx66c2GF91xCrb,PROVENZA,0.87,0.516,1,-8.006,1,0.0541,0.656,0.00823,0.11,0.53,111.005,210200,4
Lagu Teratas - Global,2022-05-13T12:02:30Z,4yvcSjfu4PC0CYQyLy4wSq,Glass Animals,02MWAaffLxlfxAUY7c5dvx,Heat Waves,0.761,0.525,11,-6.9,1,0.0944,0.44,6.7e-6,0.0921,0.531,80.87,238805,4
Lagu Teratas - Global,2022-05-13T12:02:30Z,4q3ewBCX7sLwd24euuV69X,Bad Bunny,28GCbKgjlVD9eDmasGbe0T,Me Fui de Vacaciones,0.714,0.645,10,-5.493,1,0.0514,0.229,8.3e-4,0.0942,0.434,85.046,180930,4
Lagu Teratas - Global,2022-05-13T12:02:30Z,4q3ewBCX7sLwd24euuV69X,Bad Bunny,31i56LZnwE6uSu3exoHjtB,Neverita,0.876,0.498,10,-7.511,1,0.0478,0.0706,0,0.143,0.428,122.016,173119,4
Lagu Teratas - Global,2022-05-13T12:02:30Z,56oDRnqbIiwx4mymNEv7dS,Lizzo,1PckUlxKqWQs3RlWXVBLw3,About Damn Time,0.836,0.743,10,-6.305,0,0.0656,0.0995,0,0.335,0.722,108.966,191822,4
Lagu Teratas - Global,2022-05-13T12:02:30Z,4q3ewBCX7sLwd24euuV69X,Bad Bunny,1797zYiX4cKosMH836X9Gt,La Corriente,0.663,0.786,11,-3.51,0,0.195,0.229,0,0.219,0.579,196.12,198367,4
Lagu Teratas - Global,2022-05-13T12:02:30Z,3LKXWvXFWrkwUzJWxzwVpW,Tony Dize,1797zYiX4cKosMH836X9Gt,La Corriente,0.663,0.786,11,-3.51,0,0.195,0.229,0,0.219,0.579,196.12,198367,4
Lagu Teratas - Global,2022-05-13T12:02:30Z,4q3ewBCX7sLwd24euuV69X,Bad Bunny,5Eax0qFko2dh7Rl2lYs3bx,Efecto,0.801,0.475,7,-8.797,0,0.0516,0.141,1.73e-5,0.0639,0.234,98.047,213061,4
Lagu Teratas - Global,2022-05-13T12:02:30Z,4q3ewBCX7sLwd24euuV69X,Bad Bunny,4d4ZXH4dr5bYfgErHiZCX2,Dos Mil 16,0.817,0.67,1,-6.534,1,0.0506,0.123,1.92e-6,0.128,0.495,130.058,208615,3
Lagu Teratas - Global,2022-05-13T12:02:30Z,4q3ewBCX7sLwd24euuV69X,Bad Bunny,18HOjcvTVV7W8YzBuOsAPS,Un Verano Sin Ti,0.503,0.496,5,-9.123,0,0.0556,0.693,0,0.123,0.412,187.844,148143,4
Lagu Teratas - Global,2022-05-13T12:02:30Z,4q3ewBCX7sLwd24euuV69X,Bad Bunny,44XjoNvtwevktFKjvVe1vH,Andrea,0.797,0.616,1,-10.229,0,0.375,0.762,2.93e-4,0.0979,0.451,103.071,339612,4
Lagu Teratas - Global,2022-05-13T12:02:30Z,0MoaBi6dSquXp6rrlqlF8R,Buscabulla,44XjoNvtwevktFKjvVe1vH,Andrea,0.797,0.616,1,-10.229,0,0.375,0.762,2.93e-4,0.0979,0.451,103.071,339612,4
Lagu Teratas - Global,2022-05-13T12:02:30Z,4q3ewBCX7sLwd24euuV69X,Bad Bunny,2uflssWlCaJ6CbTMOsUpNI,Aguacero,0.861,0.645,6,-6.96,0,0.0743,0.423,5.92e-4,0.349,0.668,121.391,210989,5
Lagu Teratas - Global,2022-05-13T12:02:30Z,2tIP7SsRs7vjIcLrU85W8J,The Kid LAROI,5PjdY0CKGZdEuoNab3yDmX,STAY (with Justin Bieber),0.591,0.764,1,-5.484,1,0.0483,0.0383,0,0.103,0.478,169.928,141806,4
Lagu Teratas - Global,2022-05-13T12:02:30Z,1uNFoZAHBGtllmzznpCI3s,Justin Bieber,5PjdY0CKGZdEuoNab3yDmX,STAY (with Justin Bieber),0.591,0.764,1,-5.484,1,0.0483,0.0383,0,0.103,0.478,169.928,141806,4
Lagu Teratas - Global,2022-05-13T12:02:30Z,4q3ewBCX7sLwd24euuV69X,Bad Bunny,0E0DRHf5PfMeor0ZCwB3oT,Otro Atardecer,0.777,0.595,2,-6.79,1,0.0375,0.59,0.00139,0.0669,0.546,108.02,244444,4
Lagu Teratas - Global,2022-05-13T12:02:30Z,2sSGPbdZJkaSE2AbcGOACx,The Marías,0E0DRHf5PfMeor0ZCwB3oT,Otro Atardecer,0.777,0.595,2,-6.79,1,0.0375,0.59,0.00139,0.0669,0.546,108.02,244444,4
Lagu Teratas - Global,2022-05-13T12:02:30Z,4q3ewBCX7sLwd24euuV69X,Bad Bunny,6VrQTLzzuyGIYjUDe4kAZk,Un Coco,0.839,0.69,11,-4.464,1,0.0615,0.207,8.33e-6,0.176,0.744,151.991,196413,4
Lagu Teratas - Global,2022-05-13T12:02:30Z,4nDoRrQiYLoBzwC5BhVJzF,Camila Cabello,2DB4DdfCFMw1iaR6JaR03a,Bam Bam (feat. Ed Sheeran),0.756,0.697,8,-6.377,1,0.0401,0.182,0,0.333,0.956,94.996,206071,4
Lagu Teratas - Global,2022-05-13T12:02:30Z,6eUKZXaKkcviH0Ku9w2n3V,Ed Sheeran,2DB4DdfCFMw1iaR6JaR03a,Bam Bam (feat. Ed Sheeran),0.756,0.697,8,-6.377,1,0.0401,0.182,0,0.333,0.956,94.996,206071,4
Lagu Teratas - Global,2022-05-13T12:02:30Z,4q3ewBCX7sLwd24euuV69X,Bad Bunny,2NMjggapJcXXM7WccGEBUO,Enséñame a Bailar,0.81,0.789,8,-5.08,1,0.0846,0.191,1.08e-5,0.467,0.77,105.009,176000,4
Lagu Teratas - Global,2022-05-13T12:02:30Z,4q3ewBCX7sLwd24euuV69X,Bad Bunny,0UvZcEfpzVyx47QsRbjyBz,El Apagón,0.629,0.698,8,-4.485,1,0.308,0.0509,0.00166,0.0909,0.599,117.765,201816,4
Lagu Teratas - Global,2022-05-13T12:02:30Z,3PhoLpVuITZKcymswpck5b,Elton John,6JIC3hbC28JZKZ8AlAqX8h,Cold Heart - PNAU Remix,0.795,0.8,1,-6.32,1,0.0309,0.0354,7.25e-5,0.0915,0.934,116.032,202735,4
Lagu Teratas - Global,2022-05-13T12:02:30Z,6M2wZ9GZgrQXHCFfjv46we,Dua Lipa,6JIC3hbC28JZKZ8AlAqX8h,Cold Heart - PNAU Remix,0.795,0.8,1,-6.32,1,0.0309,0.0354,7.25e-5,0.0915,0.934,116.032,202735,4
Lagu Teratas - Global,2022-05-13T12:02:30Z,6n28c9qs9hNGriNa72b26u,PNAU,6JIC3hbC28JZKZ8AlAqX8h,Cold Heart - PNAU Remix,0.795,0.8,1,-6.32,1,0.0309,0.0354,7.25e-5,0.0915,0.934,116.032,202735,4
Lagu Teratas - Global,2022-05-13T12:02:30Z,4q3ewBCX7sLwd24euuV69X,Bad Bunny,0wihfILRNOwE2156Shezc8,Agosto,0.849,0.584,1,-8.195,0,0.115,0.0929,6.18e-6,0.492,0.724,115.018,139041,4
Lagu Teratas - Global,2022-05-13T12:02:30Z,67MNhiAICFY6Pwc2YxCO0K,Elley Duhé,58HvfVOeJY7lUuCqF0m3ly,MIDDLE OF THE NIGHT,0.41,0.611,4,-8.271,0,0.0467,0.0228,0,0.116,0.0899,185.727,184448,3
Lagu Teratas - Global,2022-05-13T12:02:30Z,53XhwfbYqKCa1cC15pYq2q,Imagine Dragons,1HhNoOuqm1a5MXYEgAFl8o,Enemy (with JID) - from the series Arcane League of Legends,0.728,0.783,11,-4.424,0,0.266,0.237,0,0.434,0.555,77.011,173381,4
Lagu Teratas - Global,2022-05-13T12:02:30Z,6U3ybJ9UHNKEdsH7ktGBZ7,JID,1HhNoOuqm1a5MXYEgAFl8o,Enemy (with JID) - from the series Arcane League of Legends,0.728,0.783,11,-4.424,0,0.266,0.237,0,0.434,0.555,77.011,173381,4
Lagu Teratas - Global,2022-05-13T12:02:30Z,57nPqD7z62gDdq37US9XJR,Arcane,1HhNoOuqm1a5MXYEgAFl8o,Enemy (with JID) - from the series Arcane League of Legends,0.728,0.783,11,-4.424,0,0.266,0.237,0,0.434,0.555,77.011,173381,4
Lagu Teratas - Global,2022-05-13T12:02:30Z,47mIJdHORyRerp4os813jD,League of Legends,1HhNoOuqm1a5MXYEgAFl8o,Enemy (with JID) - from the series Arcane League of Legends,0.728,0.783,11,-4.424,0,0.266,0.237,0,0.434,0.555,77.011,173381,4
Lagu Teratas - Global,2022-05-13T12:02:30Z,4q3ewBCX7sLwd24euuV69X,Bad Bunny,71wFwRo8xGc4lrcyKwsvba,Callaita,0.608,0.626,2,-4.773,1,0.301,0.597,2.16e-6,0.25,0.246,176.086,250534,4
Lagu Teratas - Global,2022-05-13T12:02:30Z,0GM7qgcRCORpGnfcN2tCiB,Tainy,71wFwRo8xGc4lrcyKwsvba,Callaita,0.608,0.626,2,-4.773,1,0.301,0.597,2.16e-6,0.25,0.246,176.086,250534,4
Lagu Teratas - Global,2022-05-13T12:02:30Z,7jVv8c5Fj3E9VhNjxT4snq,Lil Nas X,5Z9KJZvQzH6PFmb8SNkxuk,INDUSTRY BABY (feat. Jack Harlow),0.741,0.691,10,-7.395,0,0.0672,0.0221,0,0.0476,0.892,150.087,212353,4
Lagu Teratas - Global,2022-05-13T12:02:30Z,2LIk90788K0zvyj2JJVwkJ,Jack Harlow,5Z9KJZvQzH6PFmb8SNkxuk,INDUSTRY BABY (feat. Jack Harlow),0.741,0.691,10,-7.395,0,0.0672,0.0221,0,0.0476,0.892,150.087,212353,4
Lagu Teratas - Global,2022-05-13T12:02:30Z,4obzFoKoKRHIphyHzJ35G3,Becky G,1ri9ZUkBJVFUdgwzCnfcYs,MAMIII,0.843,0.7,4,-3.563,0,0.0803,0.0934,0,0.14,0.899,93.991,226088,4
Lagu Teratas - Global,2022-05-13T12:02:30Z,790FomKkXshlbRYZFtlgla,KAROL G,1ri9ZUkBJVFUdgwzCnfcYs,MAMIII,0.843,0.7,4,-3.563,0,0.0803,0.0934,0,0.14,0.899,93.991,226088,4
Lagu Teratas - Global,2022-05-13T12:02:30Z,1Yj5Xey7kTwvZla8sqdsdE,Cris Mj,1O2pcBJGej0pmH2Y9XZMs6,Una Noche en Medellín,0.87,0.548,10,-5.253,0,0.077,0.0924,4.6e-5,0.0534,0.832,96.018,153750,4
Lagu Teratas - Global,2022-05-13T12:02:30Z,2LIk90788K0zvyj2JJVwkJ,Jack Harlow,0LnS7aOdOdI1dNKZqdOLz4,Dua Lipa,0.833,0.652,11,-6.942,1,0.0762,0.00161,0.0985,0.106,0.405,158.022,135053,4
Lagu Teratas - Global,2022-05-13T12:02:30Z,1RyvyyTE3xzB2ZywiAwp0i,Future,59nOXPmaKlBfGMDeOVGrIK,WAIT FOR U (feat. Drake & Tems),0.463,0.642,1,-4.474,1,0.34,0.314,0,0.0686,0.339,83.389,189893,4
Lagu Teratas - Global,2022-05-13T12:02:30Z,3TVXtAsR1Inumwj472S9r4,Drake,59nOXPmaKlBfGMDeOVGrIK,WAIT FOR U (feat. Drake & Tems),0.463,0.642,1,-4.474,1,0.34,0.314,0,0.0686,0.339,83.389,189893,4
Lagu Teratas - Global,2022-05-13T12:02:30Z,687cZJR45JO7jhk1LHIbgq,Tems,59nOXPmaKlBfGMDeOVGrIK,WAIT FOR U (feat. Drake & Tems),0.463,0.642,1,-4.474,1,0.34,0.314,0,0.0686,0.339,83.389,189893,4
